4
1 25
1.7096,30.018
13.447,1.9905
13.768,10.972
4.6545,1.0071
11.976,17.597
10.38,13.657
15,8.6067
1.8724,19.934
15,17.561
8.0917,9.389
0.75359,22.764
7.6829,15.664
5.369,42.665
14.314,22.151
0.25123,26.549
0.53638,26.137
3.4905,3.3052
12.631,7.0007
4.7965,8.4135
10.243,13.542
4.8344,21.36
-41.472,22.15
0,13.328
0,13.328
0,13.328
2 604
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
40.419,-1.344
40.419,-1.344
40.419,-1.344
41.369,-2.0553
40.419,-1.344
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
40.553,-2.8172
40.553,-2.8172
40.553,-2.8172
39.707,-3.6034
39.707,-3.6034
39.707,-3.6034
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
39.596,-2.0827
39.596,-2.0827
38.742,-2.8442
39.596,-2.0827
39.596,-2.0827
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
