27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
27.908,-2.7262
28.886,-2.0178
27.908,-2.7262
27.908,-2.7262
28.886,-2.0178
28.886,-2.0178
28.886,-2.0178
28.886,-2.0178
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
29.66,-2.7776
30.631,-2.0553
30.631,-2.0553
30.786,-2.5931
29.846,-3.2995
29.846,-3.2995
30.631,-4.0703
30.631,-4.0703
30.631,-4.0703
30.631,-4.0703
30.631,-4.0703
30.631,-4.0703
30.631,-4.0703
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
30.631,-4.0703
31.581,-3.3409
30.631,-4.0703
30.631,-4.0703
30.631,-4.0703
30.466,-3.5635
31.447,-2.8172
31.447,-2.8172
31.447,-2.8172
31.447,-2.8172
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
31.581,-3.3409
32.404,-4.1112
31.581,-3.3409
30.786,-2.5931
32.404,-4.1112
32.404,-4.1112
31.581,-3.3409
32.404,-4.1112
32.404,-4.1112
32.404,-4.1112
31.581,-3.3409
31.581,-3.3409
32.509,-2.6224
32.509,-2.6224
32.509,-2.6224
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
32.509,-2.6224
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
32.509,-2.6224
33.258,-2.8442
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
34.25,-2.6402
34.25,-2.6402
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
33.339,-3.3691
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
34.25,-2.6402
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
36,-2.6462
35.111,-3.3833
34.25,-2.6402
34.25,-2.6402
35.137,-1.926
35.137,-1.926
35.111,-1.3706
35.137,-1.926
36,-2.1051
35.137,-1.926
34.25,-2.6402
34.25,-2.6402
35.111,-3.3833
35.111,-3.3833
35.111,-3.3833
36.863,-1.926
36.863,-1.926
36.863,-1.926
36.863,-1.926
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36.916,-2.8579
36,-2.6462
36.889,-1.3706
36.889,-1.3706
36.889,-1.3706
36.889,-1.3706
36.889,-1.3706
36.889,-1.3706
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36,-2.1051
36.889,-3.3833
36,-2.6462
36,-2.6462
36,-2.6462
36.889,-3.3833
36.889,-3.3833
36.889,-3.3833
36.889,-3.3833
36.889,-3.3833
36.889,-3.3833
36.889,-3.3833
36.889,-3.3833
37.75,-2.6402
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
37.803,-2.0995
36.916,-2.8579
36.916,-2.8579
37.803,-2.0995
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
37.803,-2.0995
38.742,-2.8442
38.742,-2.8442
37.803,-2.0995
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
39.596,-2.0827
39.596,-2.0827
38.742,-2.8442
39.596,-2.0827
39.596,-2.0827
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
4.8344,21.36
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
38.742,-2.8442
39.707,-3.6034
39.707,-3.6034
39.707,-3.6034
40.553,-2.8172
40.553,-2.8172
40.553,-2.8172
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
40.419,-1.344
41.369,-2.0553
40.419,-1.344
40.419,-1.344
40.419,-1.344
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
39.596,-2.0827
30.682,20.022
36,39.554
31.692,17.767
31.072,20.478
36.411,29.872
32.966,20.172
29.905,16.423
38.353,24.962
36.45,22.275
30.682,20.022
30.933,31.994
38.484,28.155
38.484,28.155
24.991,21.731
35.024,31.301
31.25,20.067
31.096,20.196
34.923,23.77
31.859,19.547
33.198,18.376
32.904,18.636
36,43.304
36,38.083
31.666,30.633
32.174,28.553
40.854,43.397
38.884,35.022
36,42.175
31.403,19.937
31.143,19.637
31.143,19.637
31.556,19.807
35.035,23.411
32.048,20.204
33.244,20.567
36,36.254
36,11.328
32.048,29.904
36,39.982
36,43.992
30.104,21.543
30.235,21.701
36.77,13.303
36,24.159
31.383,25.38
29.053,14.009
38.287,19.499
32.124,19.844
34.326,23.149
34.94,22.863
31.645,20.521
31.358,20.5
29.956,15.06
33.331,18.517
32.919,18.364
37.94,26.718
37.94,26.718
38.403,26.219
32.936,20.741
33.088,20.605
33.088,20.605
32.799,20.591
29.905,30.52
36.498,28.215
36.498,28.215
37.94,26.718
38.859,25.721
33.339,20.011
36,43.762
36,19.741
36,45.863
31.035,22.659
39.298,27.943
36,38.918
36,38.708
36,36.454
37.384,32.703
35.319,16.69
35.042,16.95
35.042,16.95
35.042,16.95
35.042,16.95
32.311,19.157
31.047,19.797
32.443,19.303
40.287,37.613
35.386,23.624
41.662,22.151
29.075,46.318
32.98,19.89
42.464,28.449
42.464,28.449
41.288,22.928
41.288,22.928
41.288,22.928
37.929,26.399
38.095,26.552
37.459,26.895
38.694,25.572
30.531,18.623
30.076,18.995
35.055,16.167
30.076,18.995
30.076,18.995
31.425,17.876
31.425,17.876
31.425,17.876
36.765,23.471
31.425,17.876
33.622,35.926
36.304,23.022
43.256,26.262
22.553,25.135
41.801,34.812
28.98,20.502
33.365,15.805
39.785,27.364
36,10.691
36,38.083
42.632,21.611
25.904,16.06
30.99,19.766
30.99,19.766
32.345,18.608
35.865,16.173
36.272,16.562
35.849,22.574
40.679,17.468
31.728,19.4
29.047,21.866
41.067,37.184
36,23.11
36,23.366
36,34.636
33.949,34.191
33.949,34.191
31.425,17.876
39.009,25.555
28.154,18.11
28.938,18.026
28.886,17.997
32.379,18.066
32.085,18.321
32.345,18.608
39.491,25.683
31.024,21.047
41.214,31.118
41.709,30.889
34.45,24.218
30.957,18.52
27.262,31.437
27.262,31.437
27.262,31.437
23.183,31.66
23.183,31.66
23.183,31.66
36,43.077
34.627,11.99
36,36.254
31.204,38.762
31.204,38.762
40.632,30.329
29.846,14.31
36,42.624
34.616,32.703
32.374,19.257
36,24.488
41.658,32.84
34.816,21.529
32.617,23.83
32.907,24.153
34.918,16.295
33.056,30.805
29.528,21.484
30.812,20.174
33.442,22.518
29.089,22.827
36,30.63
33.798,38.233
36.916,25.904
24.536,17.914
35.079,23.62
27.177,29.046
29.956,12.638
35.805,22.875
26.655,16.091
30.742,17.248
41.067,37.184
40.796,36.484
40.796,36.484
29.905,46.986
38.051,37.267
33.949,37.267
36,36.244
27.579,22.997
29.521,15.395
28.488,16.511
34.603,11.309
39.192,26.018
41.911,23.166
37.134,18.973
38.287,27.349
26,19.297
36,42.624
36,11.328
36,11.328
36,46.578
36,20.46
27.572,15.006
27.841,15.342
31.972,19.975
32.328,18.882
32.328,18.882
26.823,13.522
32.345,18.608
34.912,24.383
34.918,24.075
27.223,22.713
36,27.759
33.696,24.606
31.859,19.547
34.458,23.911
34.616,23.763
34.012,23.441
32.966,35.003
40.023,29.582
31.072,20.478
43.205,22.118
23.332,18.421
23.478,18.471
36.657,14.648
39.726,24.421
35.849,22.574
34.406,15.262
28.374,20.348
28.374,20.348
35.665,28.711
39.89,24.564
33.144,19.477
29.464,14.489
36,33.955
33.753,22.234
33.157,22.208
37.773,26.564
37.617,26.729
37.626,27.051
32.592,19.172
39.256,26.447
31.708,19.677
28.541,47.917
27.938,20.339
39.901,20.642
10.243,13.542
4.7965,8.4135
29.905,16.423
17.055,4.9601
12.631,7.0007
32.904,18.636
3.4905,3.3052
38.884,35.022
18.397,0.45698
0.53638,26.137
21.298,10.705
29.053,14.009
21.125,4.0995
32.919,18.364
38.403,26.219
38.859,25.721
39.298,27.943
37.384,32.703
40.287,37.613
41.288,22.928
48.291,4.9726
31.425,17.876
0.25123,26.549
17.107,0.78315
32.345,18.608
29.047,21.866
33.949,34.191
50.048,11.695
32.345,18.608
14.314,22.151
27.262,31.437
36,43.077
20.304,7.8286
5.369,42.665
34.616,32.703
19.653,4.3393
7.6829,15.664
15.845,2.1946
0.75359,22.764
20.921,40.323
18.202,1.3277
38.051,37.267
37.134,18.973
8.0917,9.389
15,17.561
1.8724,19.934
15.523,3.2525
15,8.6067
10.38,13.657
23.332,18.421
33.144,19.477
11.976,17.597
4.6545,1.0071
13.768,10.972
13.447,1.9905
1.7096,30.018
18.893,0.78315
